winery,vintage,year,region,rating,ratings_count,country_rank,region_rank,winery_rank,global_rank,foods,alcohol,drink_from,drink_until,style,body,body_desc,acidity,acidity_desc,grapes,price,highlights
Vin&#237;colaReal,200MongesRiojaReserva,2010,Rioja,4.3,1228,1,1,8,1,"['Beef', 'Lamb', 'Veal', 'Poultry']",13.5,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,111.74,"['Popular among Vivino users. More than 1200 ratings', 'Oldest vintage available']"
Vin&#237;colaReal,200MongesRiojaReserva,2011,Rioja,4.4,1089,1,1,3,1,"['Beef', 'Lamb', 'Veal', 'Poultry']",13.5,,,Spanish Rioja Red,4,Full-bodied,3,High,Garnacha,49.95,"['Among top 1% of all wines in the world', 'Latest vintage available', 'Cheapest vintage available']"
Vinyesd'EnGabriel,Cuvil&#224;,2017,Montsant,4,42,12,15,22,12,"['Beef', 'Pasta', 'Lamb']",,,,Spanish Montsant Red,4,Full-bodied,3,High,,16.39,"['Now discounted by 16%', 'This vintage rates better than any other year for this wine']"
Escoda-Sanahuja,ColldelSabater,2017,ConcadeBarber&#224;,4,93,4,3,11,5,"['Beef', 'Pasta', 'Veal', 'Poultry']",,,,Spanish Red,4,Full-bodied,3,High,,,[]
Escoda-Sanahuja,LaLlopetera,2017,ConcadeBarber&#224;,4,70,7,5,26,7,"['Beef', 'Pasta', 'Veal', 'Poultry']",,,,Spanish Red,4,Full-bodied,3,High,,26.62,[]
Escoda-Sanahuja,LesParadetes,2017,ConcadeBarber&#224;,4,50,10,9,37,10,"['Beef', 'Pasta', 'Veal', 'Poultry']",,,,Spanish Red,4,Full-bodied,3,High,Garnacha,22.9,[]
Escoda-Sanahuja,NasdelGegant,2018,ConcadeBarber&#224;,3.9,363,5,4,19,5,"['Beef', 'Pasta', 'Veal', 'Poultry']",,,,Spanish Red,4,Full-bodied,3,High,Cari&#241;ena,17.73,['Cheapest vintage available']
EspectacledelMontsant,Tinto,2016,Montsant,4.4,169,1,1,43,1,"['Beef', 'Pasta', 'Lamb']",16,2019,2030,Spanish Montsant Red,4,Full-bodied,3,High,Garnacha,84.95,"['95 by Mundus Vini', 'Oldest vintage available']"
EspectacledelMontsant,Tinto,2018,Montsant,4.3,36,4,6,81,5,"['Beef', 'Pasta', 'Lamb']",14.5,,,Spanish Montsant Red,4,Full-bodied,3,High,Garnacha,98.73,[]
EspectacledelMontsant,Tinto,2017,Montsant,4.5,79,1,1,53,1,"['Beef', 'Pasta', 'Lamb']",14.5,2021,2030,Spanish Montsant Red,4,Full-bodied,3,High,Garnacha,84.93,['Cheapest vintage available']
EspectacledelMontsant,Tinto,2015,Montsant,4.3,127,1,1,67,1,"['Beef', 'Pasta', 'Lamb']",15.5,2018,2030,Spanish Montsant Red,4,Full-bodied,3,High,Grenache,84.95,[]
Estones,SetTotalaVida,2018,Montsant,4.1,45,9,9,19,9,"['Beef', 'Pasta', 'Lamb']",,,,Spanish Montsant Red,4,Full-bodied,3,High,,20.5,[]
Estones,GSTerces,2016,Montsant,3.8,45,19,21,46,18,"['Beef', 'Pasta', 'Lamb']",,,,Spanish Montsant Red,4,Full-bodied,3,High,,34.5,[]
EulogioPomares,Penapedre,2017,Galicia,3.9,64,11,20,40,11,"['Beef', 'Pasta', 'Veal', 'Poultry']",12.5,,,Spanish Red,4,Full-bodied,3,High,Cannonau,33.67,['Popular among Vivino users. More than 60 ratings']
BodegasExopto,ExoptoTinto,2015,Rioja,4.1,38,9,11,23,9,"['Beef', 'Lamb', 'Veal', 'Poultry']",15,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,39,[]
BodegasExopto,HorizontedeExoptoTinto,2015,Rioja,3.9,163,6,7,9,6,"['Beef', 'Lamb', 'Veal', 'Poultry']",13.5,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,15.9,['Oldest vintage available']
F.Schatz,PetitVerdot,2012,SierrasdeM&#225;laga,3.9,30,17,18,49,17,"['Beef', 'Pasta', 'Veal', 'Poultry']",,,,Spanish Red,4,Full-bodied,3,High,,27.5,[]
FamiliaGil,ClardelBosc,2019,Priorat,4.1,49,7,8,21,7,"['Beef', 'Pasta', 'Veal', 'Poultry']",15,,,Spanish Red,4,Full-bodied,3,High,,22.95,"['This vintage rates better than any other year for this wine', 'Popular among Vivino users. More than 40 ratings']"
FamiliaTorres,GranCoronasReservaCabernetSauvignon,1994,Pened&#232;s,4.1,35,9,9,14,9,"['Beef', 'Lamb', 'Poultry']",13.5,,,Spanish Cabernet Sauvignon,,,,,,19.95,[]
FamiliaTorres,GranCoronasReservaCabernetSauvignon,2015,Pened&#232;s,3.9,4928,5,4,8,5,"['Beef', 'Lamb', 'Poultry']",14,,,Spanish Cabernet Sauvignon,4,Full-bodied,3,High,Tempranillo,19.95,['Popular among Vivino users. More than 4900 ratings']
FamiliaTorres,GranCoronasReservaCabernetSauvignon,1982,Pened&#232;s,4.1,42,9,8,14,9,"['Beef', 'Lamb', 'Poultry']",,,,Spanish Cabernet Sauvignon,4,Full-bodied,3,High,,19.95,[]
FamiliaTorres,GranSangredeToroReserva,2016,Catalunya,3.8,674,7,6,12,8,"['Beef', 'Pasta', 'Veal', 'Poultry']",14,,,Spanish Red,4,Full-bodied,3,High,,12.05,[]
FamiliaTorres,GransMuralles,2017,ConcadeBarber&#224;,4.3,51,3,2,5,3,"['Beef', 'Pasta', 'Veal', 'Poultry']",14.5,,,Spanish Red,4,Full-bodied,3,High,,113.8,[]
FamiliaTorres,GransMuralles,2015,ConcadeBarber&#224;,4.5,179,1,1,1,1,"['Beef', 'Pasta', 'Veal', 'Poultry']",14.5,,,Spanish Red,4,Full-bodied,3,High,Cari&#241;ena,113.8,"['This vintage rates better than any other year for this wine', 'Among top 1% of all wines in the world']"
FamiliaTorres,MasLaPlanaCabernetSauvignon,2015,Pened&#232;s,4.3,1791,1,1,1,1,"['Beef', 'Lamb', 'Poultry']",14.5,,,Spanish Cabernet Sauvignon,4,Full-bodied,3,High,Cabernet Sauvignon,72.1,['93 by Wine Spectator']
FamiliaTorres,MasLaPlanaCabernetSauvignon,2010,Pened&#232;s,4.2,2788,1,1,2,1,"['Beef', 'Lamb', 'Poultry']",14.5,,,Spanish Cabernet Sauvignon,,,,,Cabernet Sauvignon,138.74,[]
FamiliaTorres,MasLaPlanaCabernetSauvignon,2016,Pened&#232;s,4.2,953,1,1,3,2,"['Beef', 'Lamb', 'Poultry']",14.5,,,Spanish Cabernet Sauvignon,4,Full-bodied,3,High,Pinot Noir,72.1,[]
FamiliaTorres,MasLaPlanaCabernetSauvignon,2017,Pened&#232;s,4.2,284,2,1,3,2,"['Beef', 'Lamb', 'Poultry']",14.5,,,Spanish Cabernet Sauvignon,4,Full-bodied,3,High,Cabernet Sauvignon,72.1,"['Latest vintage available', 'Cheapest vintage available']"
FamiliaTorres,MasLaPlanaCabernetSauvignon,2005,Pened&#232;s,4.3,523,1,1,1,1,"['Beef', 'Lamb', 'Poultry']",,,,Spanish Cabernet Sauvignon,4,Full-bodied,3,High,,138.74,['Oldest vintage available']
FamiliaTorres,Perpetual,2016,Priorat,4.3,529,1,1,1,1,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",15,,,Spanish Priorat Red,4,Full-bodied,3,High,Cari&#241;ena,56.15,[]
FamiliaTorres,Perpetual,2017,Priorat,4.4,125,1,1,1,1,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Cari&#241;ena,56.15,['Among top 1% of all wines in the world']
FamiliaTorres,PurgatoriCostersdelSegre,2018,CostersdelSegre,4.3,223,1,1,2,1,"['Beef', 'Pasta', 'Veal', 'Poultry']",14.5,,,Spanish Red,4,Full-bodied,3,High,,31.1,[]
FamiliaTorres,PurgatoriCostersdelSegre,2016,CostersdelSegre,4.2,776,1,1,3,2,"['Beef', 'Pasta', 'Veal', 'Poultry']",14.5,,,Spanish Red,4,Full-bodied,3,High,Shiraz/Syrah,31.1,[]
FamiliaTorres,PurgatoriCostersdelSegre,2017,CostersdelSegre,4.2,772,1,1,3,2,"['Beef', 'Pasta', 'Veal', 'Poultry']",14.5,,,Spanish Red,4,Full-bodied,3,High,,31.1,[]
FamiliaTorres,ReservaReal,2013,Pened&#232;s,3.9,95,6,5,10,6,"['Beef', 'Pasta', 'Veal', 'Poultry']",14.5,,,Spanish Red,4,Full-bodied,3,High,Merlot,153.98,[]
FamiliaTorres,ReservaReal,2011,Pened&#232;s,3.9,244,5,5,9,6,"['Beef', 'Pasta', 'Veal', 'Poultry']",14.5,,,Spanish Red,4,Full-bodied,3,High,Merlot,123.49,"['Popular among Vivino users. More than 200 ratings', 'Oldest vintage available', 'Cheapest vintage available']"
FamiliaTorres,ReservaReal,2015,Pened&#232;s,4.1,61,6,5,10,6,"['Beef', 'Pasta', 'Veal', 'Poultry']",14,,,Spanish Red,4,Full-bodied,3,High,Merlot,159.3,['Latest vintage available']
FamiliaTorres,Salmos,2017,Priorat,4.2,988,1,1,3,2,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Shiraz/Syrah,34.15,['Good value for money. Similar wines usually cost 46% more.']
FedellosdoCouto,Bastarda,2019,RibeiraSacra,4,117,4,3,5,4,"['Beef', 'Pasta', 'Veal', 'Poultry']",12,,,Spanish Red,4,Full-bodied,3,High,,41.19,[]
FedellosdoCouto,Cortezada,2019,RibeiraSacra,3.9,97,6,7,20,6,"['Veal', 'Game (deer, venison)', 'Poultry']",,,,Spanish Mencia,3,Medium-bodied,3,High,Mencia,24.27,['This vintage rates better than any other year for this wine']
F&#233;lixSol&#237;s,Kingpin,N.V.,VinodeEspa&#241;a,4,3156,3,1,1,4,"['Beef', 'Pasta', 'Veal', 'Poultry']",14,2020,2024,Spanish Red,4,Full-bodied,3,High,Shiraz/Syrah,,"['Great value for money. Similar wines usually cost 3 times as much.', 'Among top 8% of all wines in region']"
F&#233;lixSol&#237;s,MuchoM&#225;sTinto,N.V.,VinodeEspa&#241;a,4.2,32378,1,1,1,1,"['Beef', 'Pasta', 'Veal', 'Poultry']",14,,,Spanish Red,4,Full-bodied,3,High,Shiraz/Syrah,,['Great value for money. Similar wines usually cost 4 times as much.']
F&#233;lixSol&#237;s,TheGuv&#8217;nor,N.V.,Valdepe&#241;as,4,13530,3,1,1,4,"['Beef', 'Lamb', 'Veal', 'Poultry']",14,,,Spanish Tempranillo,4,Full-bodied,2,Medium,Tempranillo,,['Great value for money. Similar wines usually cost 3 times as much.']
FerrerBobet,Priorat,2014,Priorat,4.1,392,2,10,59,2,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Shiraz/Syrah,36.95,[]
FerrerBobet,Priorat,2016,Priorat,4.2,333,1,6,42,2,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14,,,Spanish Priorat Red,4,Full-bodied,3,High,Cari&#241;ena,36.95,['94 by ABC']
FerrerBobet,Priorat,2013,Priorat,4.1,222,2,10,60,3,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Tempranillo,36.95,[]
FerrerBobet,Priorat,2017,Priorat,4.2,231,2,6,45,2,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",15,,,Spanish Priorat Red,4,Full-bodied,3,High,Cari&#241;ena,36.95,[]
FerrerBobet,Priorat,2015,Priorat,4.1,519,2,10,57,2,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Shiraz/Syrah,36.95,['Popular among Vivino users. More than 500 ratings']
FerrerBobet,PrioratVinyesVelles,2016,Priorat,4.3,825,1,3,17,1,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14,,,Spanish Priorat Red,,,,,Cari&#241;ena,45.23,[]
FerrerBobet,Selecci&#243;EspecialVinyesVelles,2013,Priorat,4.4,185,1,2,12,1,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14.5,2018,2030,Spanish Priorat Red,4,Full-bodied,3,High,Tempranillo,76.95,"['Oldest vintage available', 'Cheapest vintage available']"
FerrerBobet,Selecci&#243;EspecialVinyesVelles,2015,Priorat,4.5,197,1,1,4,1,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14.5,2018,2030,Spanish Priorat Red,4,Full-bodied,3,High,Cari&#241;ena,93.76,['Latest vintage available']
FerrerBobet,Selecci&#243;EspecialVinyesVelles,2014,Priorat,4.3,197,1,4,22,1,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Cari&#241;ena,93.76,[]
Figuero,MilagrosdeFiguero,2016,RiberadelDuero,4.3,68,2,6,14,2,"['Beef', 'Lamb', 'Game (deer, venison)']",15,,,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,Tempranillo,42.5,[]
Figuero,RiberaDelDuero12MesesenBarrica(Crianza),2018,RiberadelDuero,3.9,481,5,12,35,5,"['Beef', 'Lamb', 'Game (deer, venison)']",15,,,Spanish Ribera Del Duero Red,,,,,Tempranillo,19.13,[]
Figuero,RiberaDelDuero15MesesenBarrica(Reserva),2017,RiberadelDuero,3.9,25,19,29,56,18,"['Beef', 'Lamb', 'Game (deer, venison)']",14.5,,,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,Tempranillo,33.5,[]
Allende,Aurus,2011,Rioja,4.3,29,5,6,28,5,"['Beef', 'Lamb', 'Veal', 'Poultry']",14,,,Spanish Rioja Red,,,,,Tempranillo,211.92,"['Latest vintage available', 'Cheapest vintage available']"
Allende,Aurus,1997,Rioja,4.1,36,9,11,42,9,"['Beef', 'Lamb', 'Veal', 'Poultry']",13.5,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,273.16,['Oldest vintage available']
Allende,CalvarioRioja,2015,Rioja,4.2,28,8,10,40,9,"['Beef', 'Lamb', 'Veal', 'Poultry']",14,2018,2030,Spanish Rioja Red,4,Full-bodied,3,High,,98.95,[]
Allende,CalvarioRioja,2009,Rioja,4.5,194,1,1,2,1,"['Beef', 'Lamb', 'Veal', 'Poultry']",14,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,98.95,[]
Allende,CalvarioRioja,2000,Rioja,4,33,13,15,45,13,"['Beef', 'Lamb', 'Veal', 'Poultry']",,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,98.95,[]
Allende,CalvarioRioja,2010,Rioja,4.4,90,1,1,6,1,"['Beef', 'Lamb', 'Veal', 'Poultry']",14,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,98.95,[]
Allende,Gaminde,2015,Rioja,4.2,172,2,2,13,2,"['Beef', 'Lamb', 'Veal', 'Poultry']",15,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,55.75,['Popular among Vivino users. More than 100 ratings']
Allende,MingortizRioja,2015,Rioja,4.1,183,2,3,16,3,"['Beef', 'Lamb', 'Veal', 'Poultry']",15,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,49.49,['Popular among Vivino users. More than 100 ratings']
Allende,Rioja,2014,Rioja,3.9,481,5,6,32,5,"['Beef', 'Lamb', 'Veal', 'Poultry']",13.5,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,23.75,['Cheapest vintage available']
Allende,Rioja,2011,Rioja,3.9,839,5,6,31,5,"['Beef', 'Lamb', 'Veal', 'Poultry']",13.5,,,Spanish Rioja Red,,,,,Tempranillo,55,['Oldest vintage available']
Allende,Rioja,2013,Rioja,4,475,3,4,21,4,"['Beef', 'Lamb', 'Veal', 'Poultry']",14,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,24.39,['Among top 4% of all wines in the world']
Allende,Rioja,2016,Rioja,3.9,366,5,6,33,5,"['Beef', 'Lamb', 'Veal', 'Poultry']",,,,Spanish Rioja Red,4,Full-bodied,3,High,,25,['Latest vintage available']
FincaBacara,TimeWaitsForNoOne(DoubleSkull),2020,Jumilla,4,172,4,4,14,4,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",14,,,Spanish Monastrell,5,Very full-bodied,3,High,Monastrell,11.85,"['This vintage rates better than any other year for this wine', 'Among top 4% of all wines in the world']"
Egomei,Alma,2014,Rioja,4.1,138,3,3,18,3,"['Beef', 'Lamb', 'Veal', 'Poultry']",15,,,Spanish Rioja Red,4,Full-bodied,3,High,,64,['Oldest vintage available']
Egomei,CarpessCrianza,2017,Rioja,3.9,102,6,7,33,6,"['Beef', 'Lamb', 'Veal', 'Poultry']",,,,Spanish Rioja Red,4,Full-bodied,3,High,,11.9,"['Good value for money. Similar wines usually cost 51% more.', 'This vintage rates better than any other year for this wine', 'Among top 6% of all wines in the world']"
Egomei,Rioja,2016,Rioja,3.8,724,7,9,37,8,"['Beef', 'Lamb', 'Veal', 'Poultry']",,,,Spanish Rioja Red,4,Full-bodied,3,High,,20.95,[]
FincaFella,ElMasoAlmansa,2018,Almansa,4.2,354,1,1,6,2,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",15.5,,,Spanish Grenache,5,Very full-bodied,3,High,Garnacha Tintorera,23.35,"['Good value for money. Similar wines usually cost 97% more.', 'This vintage rates better than any other year for this wine']"
FincaLaCapilla,LaCapillaCrianza,2016,RiberadelDuero,3.9,412,5,4,25,5,"['Beef', 'Lamb', 'Game (deer, venison)']",14.5,,,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,Tinta del Pais,16.95,['Popular among Vivino users. More than 400 ratings']
FincadelosArandinos,Crianza,2016,Rioja,4,73,6,8,10,7,"['Beef', 'Lamb', 'Veal', 'Poultry']",14.5,,,Spanish Rioja Red,4,Full-bodied,3,High,,9.9,"['Great value for money. Similar wines usually cost 2 times as much.', 'This vintage rates better than any other year for this wine', 'Among top 7% of all wines in the world', 'Cheapest vintage available']"
Maius,ClassicPriorat,2016,Priorat,4,46,12,31,29,11,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14,2020,2030,Spanish Priorat Red,4,Full-bodied,3,High,,21.95,[]
FincaMoncloa,10Barricas,2015,C&#225;diz,4.2,53,4,6,22,5,"['Beef', 'Pasta', 'Veal', 'Poultry']",14,,,Spanish Red,4,Full-bodied,3,High,Shiraz/Syrah,31.58,['Popular among Vivino users. More than 50 ratings']
FincaSandoval,Manchuela,2009,Manchuela,4,381,3,2,8,4,"['Beef', 'Pasta', 'Veal', 'Poultry']",14.5,,,Spanish Red,4,Full-bodied,3,High,,32.59,"['Popular among Vivino users. More than 300 ratings', 'Oldest vintage available', 'Cheapest vintage available']"
FincaSandoval,Manchuela,2010,Manchuela,3.9,200,5,3,16,6,"['Beef', 'Pasta', 'Veal', 'Poultry']",14.5,,,Spanish Red,4,Full-bodied,3,High,Shiraz/Syrah,33.73,['Latest vintage available']
FincaSandoval,Salia,2013,Manchuela,4,221,4,2,9,4,"['Beef', 'Pasta', 'Veal', 'Poultry']",14,2019,2023,Spanish Red,4,Full-bodied,3,High,Shiraz/Syrah,20.27,"['Among top 4% of all wines in the world', 'Latest vintage available']"
FincaSandoval,Salia,2012,Manchuela,3.9,119,6,3,17,6,"['Beef', 'Pasta', 'Veal', 'Poultry']",14.5,,,Spanish Red,4,Full-bodied,3,High,Shiraz/Syrah,19.88,"['Oldest vintage available', 'Cheapest vintage available']"
FincaValpiedra,RiojaReserva,1994,Rioja,4.3,34,4,6,18,5,"['Beef', 'Lamb', 'Veal', 'Poultry']",,,,Spanish Rioja Red,4,Full-bodied,3,High,,19.95,['This vintage rates better than any other year for this wine']
FincaVillacreces,NebroRiberadelDuero,2015,RiberadelDuero,4.5,37,2,3,7,2,"['Beef', 'Lamb', 'Game (deer, venison)']",14,2019,2032,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,Tinto Fino,184.16,['Latest vintage available']
FincaVillacreces,NebroRiberadelDuero,2013,RiberadelDuero,4.3,53,3,5,11,3,"['Beef', 'Lamb', 'Game (deer, venison)']",14.5,2017,2030,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,Tinto Fino,196.29,['Oldest vintage available']
FincaVillacreces,PrunoRiberadelDuero,2018,RiberadelDuero,3.8,4543,7,10,29,7,"['Beef', 'Lamb', 'Game (deer, venison)']",13.5,2020,2025,Spanish Ribera Del Duero Red,,,,,Tinto Fino,28.95,['Oldest vintage available']
FincaVillacreces,RiberadelDuero,2017,RiberadelDuero,4.1,357,2,4,9,2,"['Beef', 'Lamb', 'Game (deer, venison)']",14.5,,,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,Tinto Fino,29.95,"['Oldest vintage available', 'Cheapest vintage available']"
FincaVillacreces,RiberadelDuero,2016,RiberadelDuero,4,1037,3,5,14,4,"['Beef', 'Lamb', 'Game (deer, venison)']",14.5,2020,2029,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,Tempranillo,29.95,['94 by ABC']
FincaVillacreces,RiberadelDuero,2018,RiberadelDuero,4,84,5,7,21,5,"['Beef', 'Lamb', 'Game (deer, venison)']",14,,,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,Tinto Fino,30.95,['Latest vintage available']
4KilosVin&#237;cola,4Kilos,2019,Mallorca,4,121,4,7,11,4,"['Beef', 'Pasta', 'Veal', 'Poultry']",12,,,Spanish Red,4,Full-bodied,3,High,Callet,42,[]
4KilosVin&#237;cola,4Kilos,2017,Mallorca,3.9,230,5,10,23,6,"['Beef', 'Pasta', 'Veal', 'Poultry']",12,,,Spanish Red,4,Full-bodied,3,High,Callet,42,[]
4KilosVin&#237;cola,Gallinas&Focas,2017,Mallorca,3.9,238,5,9,23,6,"['Beef', 'Pasta', 'Veal', 'Poultry']",14,,,Spanish Red,4,Full-bodied,3,High,Manto Negro,27.89,[]
4KilosVin&#237;cola,12Volts,2018,Binissalem-Mallorca,3.8,739,7,12,27,8,"['Beef', 'Pasta', 'Veal', 'Poultry']",13,,,Spanish Red,4,Full-bodied,3,High,Shiraz/Syrah,22.9,[]
4KilosVin&#237;cola,12Volts,2015,Binissalem-Mallorca,3.9,855,5,9,19,5,"['Beef', 'Pasta', 'Veal', 'Poultry']",13.5,,,Spanish Red,4,Full-bodied,3,High,Shiraz/Syrah,22.9,[]
4KilosVin&#237;cola,12Volts,2017,Binissalem-Mallorca,3.9,1031,5,9,17,5,"['Beef', 'Pasta', 'Veal', 'Poultry']",14,,,Spanish Red,4,Full-bodied,3,High,Merlot,22.9,['Popular among Vivino users. More than 1000 ratings']
BodegasCellerFranciscoCastillo-ClosDominic,VinyesAltesPorrera,2016,Priorat,4.4,58,2,8,17,2,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",,,,Spanish Priorat Red,4,Full-bodied,3,High,Cari&#241;ena,60.73,"['Good value for money. Similar wines usually cost 32% more.', 'Popular among Vivino users. More than 50 ratings']"
FranckMassard,Humilitat,2016,Priorat,3.9,75,9,27,13,9,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",,,,Spanish Priorat Red,4,Full-bodied,3,High,,21.22,[]
FrediTorres,Classic,2016,Priorat,3.9,267,5,19,5,6,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",13.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Garnacha,16.9,"['This vintage rates better than any other year for this wine', 'Popular among Vivino users. More than 200 ratings', 'Among top 6% of all wines in the world']"
Fuentespina,FdeFuentespina,2012,RiberadelDuero,4,261,4,6,4,4,"['Beef', 'Lamb', 'Game (deer, venison)']",,,,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,,39.95,[]
GallinadePiel,Mimetic,2019,Calatayud,3.8,346,8,8,49,8,"['Beef', 'Pasta', 'Veal', 'Poultry']",14.5,,,Spanish Red,4,Full-bodied,3,High,Garnacha,24.55,"['Popular among Vivino users. More than 300 ratings', 'Oldest vintage available']"
GallinadePiel,RocadelCrit,2018,Empord&#224;,3.9,313,5,5,28,6,"['Beef', 'Pasta', 'Veal', 'Poultry']",14,,,Spanish Red,4,Full-bodied,3,High,Cari&#241;ena,19.95,"['Popular among Vivino users. More than 300 ratings', 'Oldest vintage available']"
GallinadePiel,RocadelCrit,2019,Empord&#224;,4.1,30,10,11,63,10,"['Beef', 'Pasta', 'Veal', 'Poultry']",15,,,Spanish Red,4,Full-bodied,3,High,Cari&#241;ena,18.05,"['Good value for money. Similar wines usually cost 33% more.', 'This vintage rates better than any other year for this wine', 'Latest vintage available', 'Cheapest vintage available']"
Gancedo,XestalMenc&#237;a,2009,Bierzo,3.8,433,7,10,22,8,"['Veal', 'Game (deer, venison)', 'Poultry']",14.5,,,Spanish Mencia,3,Medium-bodied,3,High,Mencia,16.95,['Popular among Vivino users. More than 400 ratings']
GarciadeVerdevique,CuoreProfundo,2018,Andaluc&#237;a,4,58,9,10,11,9,"['Beef', 'Pasta', 'Veal', 'Poultry']",,,,Spanish Red,4,Full-bodied,3,High,,17.99,['Popular among Vivino users. More than 50 ratings']
GarciadeVerdevique,Tinto,2018,Contraviesa-Alpujarra,3.9,28,19,19,26,18,"['Beef', 'Pasta', 'Veal', 'Poultry']",14.5,,,Spanish Red,4,Full-bodied,3,High,Tempranillo,12.55,"['Good value for money. Similar wines usually cost 41% more.', 'Oldest vintage available']"
Garm&#243;n,RiberadelDuero,2017,RiberadelDuero,4.3,592,1,2,20,1,"['Beef', 'Lamb', 'Game (deer, venison)']",14.5,,,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,Tempranillo,44.88,"['Latest vintage available', 'Cheapest vintage available']"
Garm&#243;n,RiberadelDuero,2016,RiberadelDuero,4.3,1116,1,2,14,1,"['Beef', 'Lamb', 'Game (deer, venison)']",14.5,2019,2027,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,Tempranillo,46.95,['Oldest vintage available']
GiolPorrera,GarnatxaNegra-Carinyena,2018,Priorat,4.1,38,9,11,11,9,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",15.3,,,Spanish Priorat Red,4,Full-bodied,3,High,,29.95,"['This vintage rates better than any other year for this wine', 'Popular among Vivino users. More than 30 ratings']"
